source,lun_bawang,english,type
kemaloh_lundayeh_dictionary,lisuen,will be mixed or molded,definition
kemaloh_lundayeh_dictionary,lisua,ask someone to stir water to make it murky,definition
kemaloh_lundayeh_dictionary,lusu',messing oneself in mud or with mud,definition
kemaloh_lundayeh_dictionary,ngelusu',stir mud with hands,definition
kemaloh_lundayeh_dictionary,nengelusu',stirred mud with hands,definition
kemaloh_lundayeh_dictionary,silusu',play in the mud by smearing mud on the body,definition
kemaloh_lundayeh_dictionary,nesilusu',smeared oneself with mud,definition
kemaloh_lundayeh_dictionary,lusung,ringworm,word
kemaloh_lundayeh_dictionary,lusung egit-egit,ringworm all over the body,definition
kemaloh_lundayeh_dictionary,lusung luk felabaa ula',ringworm all over the body,definition
kemaloh_lundayeh_dictionary,melusung,has ringworm,definition
kemaloh_lundayeh_dictionary,nelusung,infested with ringworm,definition
kemaloh_lundayeh_dictionary,lusut,over-ripened fruit (like kiran fruit),definition
kemaloh_lundayeh_dictionary,nelusut,skin of fruit peeled off due to over-ripeness,definition
kemaloh_lundayeh_dictionary,lisut,skin of fruit was peeled off by someone,definition
kemaloh_lundayeh_dictionary,lutaa',mud where buffalo or pigs dip themselves,definition
kemaloh_lundayeh_dictionary,silutaa',dip itself in mud (like a buffalo),definition
kemaloh_lundayeh_dictionary,nesilutaa',dipped itself in mud,definition
kemaloh_lundayeh_dictionary,lutaan,a bedding place for animals such as buffalo and pigs,definition
kemaloh_lundayeh_dictionary,lutak,dirt,word
kemaloh_lundayeh_dictionary,lutak,filth,word
kemaloh_lundayeh_dictionary,ngelutak,soil something,word
kemaloh_lundayeh_dictionary,ngelutak,defile,word
kemaloh_lundayeh_dictionary,linutak,dirtied by someone,definition
kemaloh_lundayeh_dictionary,melutak,"dirty, filthy, impure, obscene",word
kemaloh_lundayeh_dictionary,silutak,dirty oneself,word
kemaloh_lundayeh_dictionary,nesilutak,dirtied oneself,definition
kemaloh_lundayeh_dictionary,lutap,see lutep,redirect
kemaloh_lundayeh_dictionary,luten,"a piece of round wood burned in a fireplace to keep the fire burning until morning, so there is no need to make a fire when preparing food the next morning",definition
kemaloh_lundayeh_dictionary,lutep,stay put; remain where you are,word
kemaloh_lundayeh_dictionary,lutep,be religiously steadfast,definition
kemaloh_lundayeh_dictionary,lutii,dirty,word
kemaloh_lundayeh_dictionary,silutii,dirty oneself by rolling on the ground,definition
kemaloh_lundayeh_dictionary,nesilutii,dirtied oneself by rolling on the ground,definition
kemaloh_lundayeh_dictionary,lutii,"a type of insect that comes out at night, dark brown in color",definition
kemaloh_lundayeh_dictionary,luting,ask someone to lie down face up,definition
kemaloh_lundayeh_dictionary,"Lutok, Lung","a village in upper Trusan, Lawas District, Sarawak",definition
kemaloh_lundayeh_dictionary,lutung,"germs, microbes, minute larvae",word
kemaloh_lundayeh_dictionary,lutut,muddy water; cloudy water,word
kemaloh_lundayeh_dictionary,ngelutut,cause water to become murky,definition
kemaloh_lundayeh_dictionary,nengelutut,caused water to become murky by someone,definition
kemaloh_lundayeh_dictionary,linutut,water was made murky by someone,definition
kemaloh_lundayeh_dictionary,melutut,murky or cloudy water,definition
kemaloh_lundayeh_dictionary,"Lutut, Pa'","a tributary of the Krayan River, Krayan Darat, KALTIM",definition
kemaloh_lundayeh_dictionary,"Lutut, Pa'",a former village site now regrouped with Kuala Belawit,definition
kemaloh_lundayeh_dictionary,luud,a regret,word
kemaloh_lundayeh_dictionary,luud-luud,saying something regretfully,definition
kemaloh_lundayeh_dictionary,meluud,regretful,word
kemaloh_lundayeh_dictionary,luun,"on, on top",word
kemaloh_lundayeh_dictionary,luun surud,on the hill,word
kemaloh_lundayeh_dictionary,mekeluun,can do better than someone else,definition
kemaloh_lundayeh_dictionary,meluun,more than,word
kemaloh_lundayeh_dictionary,meluun,superior,word
kemaloh_lundayeh_dictionary,meluun daat,worse than,word
kemaloh_lundayeh_dictionary,meluun do',better than,word
kemaloh_lundayeh_dictionary,meluun teh,"moreover, much more",word
kemaloh_lundayeh_dictionary,luut,a reversal,word
kemaloh_lundayeh_dictionary,ngeluut,"reverse something, like a car",definition
kemaloh_lundayeh_dictionary,linuut,moved by someone,definition
kemaloh_lundayeh_dictionary,lumuut,move backwards,word
kemaloh_lundayeh_dictionary,Lumuut iko eme' tunge'.,Please move back toward here.,sentence
kemaloh_lundayeh_dictionary,nelumuut,"reversed, went backwards",definition
kemaloh_lundayeh_dictionary,luut,a postponement,word
kemaloh_lundayeh_dictionary,ngeluut,postpone an event,definition
kemaloh_lundayeh_dictionary,nengeluut,someone postponed an event,definition
kemaloh_lundayeh_dictionary,iLukas nengeluut irau dih.,Lukas postponed the irau.,sentence
kemaloh_lundayeh_dictionary,linuut,postponed by someone,definition
kemaloh_lundayeh_dictionary,Luut,a female personal name,definition
kemaloh_lundayeh_dictionary,luwaa,see luaa,redirect
kemaloh_lundayeh_dictionary,luwab,see luab,redirect
kemaloh_lundayeh_dictionary,luwii,oily,word
kemaloh_lundayeh_dictionary,ngeluwii,put grease or oil on,definition
kemaloh_lundayeh_dictionary,nengeluwii,someone smeared something with grease or oil,definition
kemaloh_lundayeh_dictionary,Uwi nengeluwii alad neh ku umau.,I smeared the wall with oil.,sentence
kemaloh_lundayeh_dictionary,linuwii,"oiled, smeared with oil by someone",definition
kemaloh_lundayeh_dictionary,meluwii,"oily, greasy",word
kemaloh_lundayeh_dictionary,neluwii,became oily,definition
kemaloh_lundayeh_dictionary,Luyan,a male personal name,definition
kemaloh_lundayeh_dictionary,luyok,softness,word
kemaloh_lundayeh_dictionary,luyok-luyok,soft condition,definition
kemaloh_lundayeh_dictionary,ngeluyok,beat something to make it soft,definition
kemaloh_lundayeh_dictionary,nengeluyok,someone softened something,definition
kemaloh_lundayeh_dictionary,iKaban nengeluyok bua' boong neh.,Kaban softened the banana.,sentence
kemaloh_lundayeh_dictionary,linuyok,softened by someone,definition
kemaloh_lundayeh_dictionary,meluyok,soft (like mud),word
kemaloh_lundayeh_dictionary,meluyok,flabby,word
kemaloh_lundayeh_dictionary,neluyok,already softened,definition
kemaloh_lundayeh_dictionary,ma',solely,word
kemaloh_lundayeh_dictionary,mo',solely,word
kemaloh_lundayeh_dictionary,me',solely,word
kemaloh_lundayeh_dictionary,ineh ma',that solely,word
kemaloh_lundayeh_dictionary,ma litu,see melituh,redirect
kemaloh_lundayeh_dictionary,maa',soak something with water,definition
kemaloh_lundayeh_dictionary,maab,able to complete,definition
kemaloh_lundayeh_dictionary,meab,able to complete,definition
kemaloh_lundayeh_dictionary,maab,can be made even,definition
kemaloh_lundayeh_dictionary,meab,can be made even,definition
kemaloh_lundayeh_dictionary,maad,"compare, make a comparison between two objects",redirect
kemaloh_lundayeh_dictionary,maag,wring or squeeze to dry,definition
kemaloh_lundayeh_dictionary,maan,carry something on the shoulder,definition
kemaloh_lundayeh_dictionary,maar,can be fenced,definition
kemaloh_lundayeh_dictionary,maat,tap a rubber tree,definition
kemaloh_lundayeh_dictionary,maat,fish with a fishing hook,definition
kemaloh_lundayeh_dictionary,mabaa',see mebaa',redirect
kemaloh_lundayeh_dictionary,mabab,see mebab,redirect
kemaloh_lundayeh_dictionary,mabad,see mebad,redirect
kemaloh_lundayeh_dictionary,mabil,"spank, hit or batter",word
kemaloh_lundayeh_dictionary,maban,someone at fault,definition
kemaloh_lundayeh_dictionary,mabang,able to dig a drain,definition
kemaloh_lundayeh_dictionary,mabang,"able to block, guard",definition
kemaloh_lundayeh_dictionary,mabar,be lazy,word
kemaloh_lundayeh_dictionary,mabeh,carry on the back,word
kemaloh_lundayeh_dictionary,mabet,can be tied or knotted,definition
kemaloh_lundayeh_dictionary,mekabet,can be tied or knotted,definition
kemaloh_lundayeh_dictionary,mabi',see mebud,redirect
kemaloh_lundayeh_dictionary,mabin,can be held on the lap,definition
kemaloh_lundayeh_dictionary,mabin,can be carried in the arms by someone,definition
kemaloh_lundayeh_dictionary,mabin,can tie a karit belt around the waist,definition
kemaloh_lundayeh_dictionary,mabpa',urinate at something which is already there,definition
kemaloh_lundayeh_dictionary,mebpa',urinate at something which is already there,definition
kemaloh_lundayeh_dictionary,mabpaa,comb the hair,definition
kemaloh_lundayeh_dictionary,mebpaa,comb the hair,definition
kemaloh_lundayeh_dictionary,mabpaa,can jump down from a height,definition
kemaloh_lundayeh_dictionary,mabpak,split something with a parang,definition
kemaloh_lundayeh_dictionary,mebpak,split something with a parang,definition
kemaloh_lundayeh_dictionary,mabpan,catch birds using a sticky gum pasted on a stick where birds come to rest,definition
kemaloh_lundayeh_dictionary,mabpar,break or flatten bamboo into smaller pieces,definition
kemaloh_lundayeh_dictionary,mabpat,not close together; far apart,definition
kemaloh_lundayeh_dictionary,mabpat,divide; give a share,word
kemaloh_lundayeh_dictionary,mabud,can be finished,definition
kemaloh_lundayeh_dictionary,mabuh,dusty,word
kemaloh_lundayeh_dictionary,mabuh,grey,word
kemaloh_lundayeh_dictionary,mabui,can involve someone in an abui game,definition
kemaloh_lundayeh_dictionary,mabuk,drunk; intoxicated,word
kemaloh_lundayeh_dictionary,mabuk abpa' rayeh,seasick,word
kemaloh_lundayeh_dictionary,maca',mesmerize or cast an evil spell on someone,definition
kemaloh_lundayeh_dictionary,macam,1. can purchase. 2. can be purchased,definition
kemaloh_lundayeh_dictionary,mekacam,1. can purchase. 2. can be purchased,definition
kemaloh_lundayeh_dictionary,macang,"having light, daytime",word
kemaloh_lundayeh_dictionary,macang,can hang something,definition
kemaloh_lundayeh_dictionary,netutem,have glued something to a surface,definition
kemaloh_lundayeh_dictionary,titem,glued onto something by someone,definition
kemaloh_lundayeh_dictionary,fetetem,is glued,word
kemaloh_lundayeh_dictionary,nefetetem,has stuck or glued onto something,definition
kemaloh_lundayeh_dictionary,tutem,sticks on,word
kemaloh_lundayeh_dictionary,teten,pronunciation,word
kemaloh_lundayeh_dictionary,neten,pronounce or say something,definition
kemaloh_lundayeh_dictionary,titen,said or pronounced by someone,definition
kemaloh_lundayeh_dictionary,tetenen,will be pronounced,word
kemaloh_lundayeh_dictionary,tetana',ask someone to pronounce or say this word,definition
kemaloh_lundayeh_dictionary,tetenuh,ask someone to pronounce or say that word,definition
kemaloh_lundayeh_dictionary,teten,setting to work in the farm,definition
kemaloh_lundayeh_dictionary,tuten,get set,word
kemaloh_lundayeh_dictionary,tuten,start working in the farm,definition
kemaloh_lundayeh_dictionary,tuten nan teing,sit around the dining mat or table to have a meal.,sentence
kemaloh_lundayeh_dictionary,netuten,started farm work,definition
kemaloh_lundayeh_dictionary,Netuten ret ibineh lati' dih ranih kei.,We started the harvest at the bottom part of the field.,sentence
kemaloh_lundayeh_dictionary,teten,putting or setting up of house roofing,definition
kemaloh_lundayeh_dictionary,neten,put or set up house roofing,definition
kemaloh_lundayeh_dictionary,titen,the roofing of the house has been set or put up,definition
kemaloh_lundayeh_dictionary,tana',tell someone to set or put up house roofing,definition
kemaloh_lundayeh_dictionary,tetenen,roofing of house will be set up,definition
kemaloh_lundayeh_dictionary,teteng,calling a person who is in another town or village through a messenger or letter,definition
kemaloh_lundayeh_dictionary,teteng,invitation,word
kemaloh_lundayeh_dictionary,neteng,call a person through a messenger,definition
kemaloh_lundayeh_dictionary,neteng,invite,word
kemaloh_lundayeh_dictionary,titeng,was invited,word
kemaloh_lundayeh_dictionary,tetengen,going to invite,word
kemaloh_lundayeh_dictionary,Tetengen muh emung ideh ret LungBeluyu' eme' ku aweh iBalang dih.,Invite all the folks from Lung Beluyu' to Balang's wedding.,sentence
kemaloh_lundayeh_dictionary,feriteteng,make a will,word
kemaloh_lundayeh_dictionary,feriteteng,leave a message,word
kemaloh_lundayeh_dictionary,teteng,"hard, stiff",word
kemaloh_lundayeh_dictionary,teteng batek,stiffness of the tummy when a person has a stomach ache,definition
kemaloh_lundayeh_dictionary,tetengen,will be invited,word
kemaloh_lundayeh_dictionary,tetia',ask someone to breast feed a child,definition
kemaloh_lundayeh_dictionary,tetia',ask someone to suck (such as a child sucks a mother's breast),definition
kemaloh_lundayeh_dictionary,tetian,a toilet,word
kemaloh_lundayeh_dictionary,temaba',a toilet,word
kemaloh_lundayeh_dictionary,tetibung,a pheasant,word
kemaloh_lundayeh_dictionary,tetien,"will be suckled, breast-fed",word
kemaloh_lundayeh_dictionary,tetifin,will sharpen,word
kemaloh_lundayeh_dictionary,tetinga',ask someone to stretch a rope across an area (there),definition
kemaloh_lundayeh_dictionary,tetingen,a rope will be stretched across something,definition
kemaloh_lundayeh_dictionary,tetinguh,tell someone to stretch a rope across an area (here),definition
kemaloh_lundayeh_dictionary,tetiken,going to strike a match,word
kemaloh_lundayeh_dictionary,tetini',ask someone to hold something,definition
kemaloh_lundayeh_dictionary,iti',ask someone to hold something,definition
kemaloh_lundayeh_dictionary,tetinin,will be held,word
kemaloh_lundayeh_dictionary,tetinin,under the care or governance of,definition
kemaloh_lundayeh_dictionary,tetiuk,a spoon,word
kemaloh_lundayeh_dictionary,tekul,a spoon,word
kemaloh_lundayeh_dictionary,tetubau,a variety of plant,word
kemaloh_lundayeh_dictionary,tetubi',tell someone to cap something,definition
kemaloh_lundayeh_dictionary,tetubin,will be covered or capped,definition
kemaloh_lundayeh_dictionary,tetuda',any amount or number,definition
kemaloh_lundayeh_dictionary,tetuda' mo',"""any amount."" [Said in response to tuda'? question]",definition
kemaloh_lundayeh_dictionary,tetudi',"ask someone to light a lighter, fire or lamp",definition
kemaloh_lundayeh_dictionary,tetudin,will light something with a match or torch,definition
kemaloh_lundayeh_dictionary,tetuding,a freshwater eel with a pointed nose,definition
kemaloh_lundayeh_dictionary,tetugen,will be emptied,word
kemaloh_lundayeh_dictionary,tetuka',tell someone to beat something with a mallet,definition
kemaloh_lundayeh_dictionary,tetuken,will beat with a mallet,word
