source,lun_bawang,english,type
t4t,"Iamo' kebala Rut, ""Aleg ngesaad negku necan namu idi mebpeng negku na amé' maya' namu. Ngaceku iapeh-iapeh suetmu, ui maya' namu. Idi iapeh- iapeh inanmu tudo, ieneh teh inanku tudo. Idi pupumu, ineh teh pupuku. Idi Allahmu, ineh teh Allahku.","But Ruth replied, “No! Don’t urge me to leave you! I want to go with you. Where you go, I will go. Where you stay, I will stay. Your relatives will be my relatives, and the God you worship will be the God I worship.",sentence
t4t,"Idi didueh nenalan pad macing déi' Baitlahim. Kareb didueh nacing bawang Baitlahim amung lun bang bawang ineh negagap. Kebala dawa' decur, ""Ini Naomiké?”","So the two women continued walking until they came to Bethlehem. When they arrived there, everyone in town was excited to see them. The women of the town exclaimed, “◄Can this be Naomi?/It is difficult to believe that this is Naomi!►” RHQ",sentence
t4t,"Idi kebala Naomi nedeh, ""Aleg neten negku Naomi. Ilung Naomi ineh 'mawang niat.' Iamo' do' neten negku Mara ngaceku ilung Mara 'mesusa' niat.' Idi Allah luk Melalud ineh pangeh nengedereh negku tu-tu.","Naomi said to them, “Don’t call me Naomi, which means ‘pleasant’. Instead, call me Mara, which means ‘bitter’, because God Almighty has made my life very unpleasant.",sentence
t4t,"Idi kebala Rut ni Naomi, ""Do' ui amé' lati' idi ngamung ikun luk tacin idi luk mebpeh pa puet idé luk méi' negku."" Idi Naomi nengor balaneh, ""Amé' mo' iko.”","One day Ruth said to Naomi, “Let me go to the fields and pick up the grain left behind by the workers.” Naomi replied, “Go ahead, my daughter.”",sentence
t4t,"Idi Boas nacing rat Baitlahim. Idi kebalaneh kuan lun luk ngeranih ineh, ""Do' Tuhan ngedengan nemuyuh."" Idi ideh nengor balaneh, ""Do' Tuhan ngeperuan namu.”","Just then, Boaz arrived from Bethlehem. He greeted the men who were harvesting the grain, saying, “I want Yahweh to bless you!” They replied, “We want Yahweh to bless you, too!”",sentence
t4t,"Idi Boas nengitun lun dukenneh luk rayeh, ""Idé luk kuan anak adi' decur ineh?”","Then Boaz saw Ruth, and asked the ◄foreman/man in charge of the other workmen►, “Whose daughter is that young woman?”",sentence
t4t,"Idi lun rayeh ineh nengor balaneh, ""Ineh anak decur sakai luk nemaya' ni Naomi rat bawang Moab.","The foreman replied, “She is the woman from Moab who returned from there with her mother-in-law Naomi.",sentence
t4t,"Idi kebala Boas ni Rut, ""Ninger bala kini, Amu'. Aleg iko amé' ngeranih lati' dulun. Iamo' do' iko lutep ngeranih dengan lun dukenku luk decur.","So Boaz went over to Ruth and said to her, “Young lady, listen to me. Don’t go and pick up grain in another field. Do not go away from here. Stay here with my servant girls.",sentence
t4t,"Idi Rut netekeradung pa kiungneh. Idi keburi'neh ni Boas, ""Ngudeh iko méi' negku, ngaceku ui ini lun sakai.”","When he said that, she knelt down in front of him in respect, with her face touching the ground. She exclaimed, “Why are you acting so kindly toward me, by paying attention to me? I am not even a Jew; I am a foreigner!”",sentence
t4t,"Idi kebala Rut, ""Pelaba do'mu negku. Iko pangeh nengubuk negku dengan bala luk do', sagan pana' ui na mepad kudeng lun dukenmu.”","She replied, “Sir, I hope you will continue to act kindly toward me. You have comforted/encouraged me, even though I am lower in status than any of your servant girls.”",sentence
t4t,"Idi kareb ideh kuman idi Boas nenawar neneh, ""Amé' tungé' ngalap ruti ini, idi ngerereb ineh bang abpa' luk malam ni."" Idi Rut netudo dengan lun luk ngeranih. Idi Boas nemaré aceh ikun luk kiriki neneh, idi Rut nekuman macing mebor. Inan teh tecehneh.","At mealtime, Boaz said to her, “Come over here. Take some bread and dip it in the wine vinegar and eat it.” Then when she sat down with the men who had been harvesting, he offered her some roasted grain. She ate all the grain she wanted, and had some left over.",sentence
t4t,"Idi kareb Rut nenalan iné' ngeranih, idi Boas nepebala nelun dukenneh, ""Nima' neneh ngeranih idi ngalap sebuang ratnan luk inangel muyuh, idi aleg muyuh ngedat neneh.","As she stood up to start gathering grain again, Boaz ordered his workers, “Even if she gathers some grain near the bundles of grain that have been cut, do not scold her.",sentence
t4t,"Idi kebala ibanneh, ""Nengeranih iapeh iko aco sini? Do' Allah ngeperuan lemulun luk méi' namu."" Idi ieh nemada' ngadan lemulun luk inanneh ngeranih, ieh ineh Boas.","Her mother-in-law asked her, “Where did you gather grain today? In whose field did you work? God will surely bless the man who was kind to you.” Then Ruth told her about the man in whose field she had been working. She said, “The name of the man who owns the field where I worked today is Boaz.”",sentence
t4t,"Idi keburi' Rut, ""Idi teh kebalaneh negku, 'Do' iko pebaya' nelun dukenku teh pad mabud lati'ku periniendeh.' “","Then Ruth said, “He also said to me, ‘Stay with my workers until they have finished harvesting all my grain.’”",sentence
t4t,"Idi kebala Naomi ni Rut, ""Mo, iban, do' iko pebaya' dengan lun duken i Boas, pad iko na uen lun ngedat luun lati' dulun.”","Naomi replied, “My daughter, it will be good for you to go to his field with his servant girls, because if you go to someone else’s field, someone might harm/molest you.”",sentence
t4t,"Idi kebala Naomi ni Rut, ""O iban, do' ui nakap aceh deléi kuanmu, pad iko inan ruma'.","One day, Naomi said to Ruth, “My daughter, I think that I should RHQ try to arrange for you to have a husband MTY who will ◄take care of/provide for► you.",sentence
t4t,"Idi Rut nengor balaneh, ""Amung balamu ui miak maya'.”","Ruth replied, “I will do everything that you have told me to do.”",sentence
t4t,"Idi ieh nengitun neneh, ""Idé' iko ni?"" Ui ini Rut, ieh ineh lun dukenmu. Ngaceku iko pupu luk muneng negku idi luk miak ngedengan negku, do' iko ngalap negku ku awanmu.”","He asked her, “Who are you?” She replied, “I am your servant, Ruth. Since you are the one who has a responsibility to take care of someone like me whose dead husband was your close relative, spread the corner of your cloak over my feet to show that you will marry me.”",sentence
t4t,"Idi Boas nengor balaneh, ""O Amu, do' Tuhan ngeperuan namu. Do'mu luk nekini meluun rayeh ratnan luk atun. Na iko mili' anak adi', do' luk mula' binaweh, idi luk masi'.","Boaz replied, “Young lady, I hope that Yahweh will ◄bless/be kind to► you! You have acted kindly toward your mother-in-law, and now you are acting even more kindly toward me by wanting to marry me, instead of wanting to marry a young man. You have not looked for either a rich young man or a poor young man, to marry him.",sentence
t4t,"Idi Rut nerudap iring kukudneh macing macang. Idi ieh nekulat kareb acang dat-dat. Ngaceku kebala Boas, ""Aleg nima' lun baken kali' namu iné' tungé'.”","So she lay at his feet until morning. But she got up and left before it was light enough that people would be able to recognize her, because Boaz said, “I do not want anyone to know that a woman was here.”",sentence
t4t,"Idi kebala Boas neneh, ""Nguit kibung luk ku pakaimu ineh amé' tungé' idi malad ineh."" Idi Rut nenganau' kudeng ineh. Idi Boas nengutang lélé ualuh gatang ikun luun ineh. Idi ieh nengiding neneh kuanneh. Idi Rut nuli',","He also said to her, “Bring to me your cloak and spread it out.” When she did that, he poured into it six measures/24 liters/50 pounds of barley, and put in on her back. Then he (OR, she) went back to the town.",sentence
t4t,"Idi kareb ieh nacing inan ibanneh, idi keburi' Naomi neneh, ""Kudeng apeh lawému, Amu?"" Idi Rut nemada' amung-amung luk inau' Boas kuanneh.","When Ruth arrived home, her mother-in-law asked her, “My daughter, how did ◄things go/Boaz act toward you►?” Then Ruth told her everything that Boaz had done for her and said to her.",sentence
t4t,"Idi teh kebalaneh, ""Amung ikun ini biréneh negku teh. Ngaceku kebalaneh negku, 'Iko na miak muli' dengan na anun-anun.' “","She also said to Naomi, “He gave me all this barley, saying ‘I do not want you to return to your mother-in-law empty-handed.’ ”",sentence
t4t,"Idi kebala Naomi, ""O Amu, do' mulai niat, pad iko kali' anun luk miak mangun. Ngaceku Boas na miak ugka', pad ieh mangeh ratnan lawé ini aco sini.""","Then Naomi said, “My daughter, just wait until we see what happens. I am sure that Boaz will take care of LIT the matter of your marriage today. LIT”",sentence
t4t,"Idi Boas iné' su luk inan pegayam munung tanga' bawang ineh, idi netudo ieneh. Idi pupu Elimalek luk muneng luk pangeh bila Boas ineh nelemba. Idi Boas nenawar, ""Tungé' iko, tudo ieni."" Idi ieh iné' ku tawarneh.","Meanwhile, Boaz went up to the town gate and sat there. That was the place where people met together to decide important matters. When the man that Boaz had mentioned came there, the close relative of Ruth and Naomi’s dead husbands who had a responsibility to take care of Naomi and Ruth, Boaz said to him, “My friend, come over here and sit down.” So the man went and sat down.",sentence
t4t,"Idi Boas nenawar pulu' burur lun rayeh bawang ineh, kebalaneh, ""Tudo ieni."" Idi ideh netudo.","Boaz then gathered ten of the elders of the town and asked them to sit down there also. After they sat down,",sentence
t4t,"Idi kebala Boas inan pupu Elimalek luk muneng ineh, ""Nekini Naomi pangeh nelemubed rat Moab. Idi ieh pian masui tana' Elimalek luk pupu tau.","he said to the man who had the responsibility to take care of Naomi, “Naomi has returned from Moab region. She wants to sell the field that belonged to our relative Elimelech.",sentence
t4t,"Idi kebala Boas, ""Kudeng iko melih tana' ineh rat ni Naomi, idi i Rut lun Moab luk tinula' ineh mangun ku awanmu, pad tana' ineh lutep kuan inul Elimalek.”","Then Boaz told him, “When you buy the land from Naomi, you will also be taking Ruth, the woman who is from Moab, to be your wife, in order that she may give birth to a son who will  inherit the property of her dead husband MTY.”",sentence
t4t,"Idi lun ineh nengor balaneh, ""Kudeng ineh peh lawéneh ruenmu, na ui pian melih tana' ineh peh, ngaceku na ui pian ngurang babaptku sebuleng. Do' iko melih tana' ineh ku libalku. Ngaceku na ui pian.”","Then the close relative of Ruth’s dead husband said, “If that is so, I do not want to buy the field, because then my own children would not inherit the property; Ruth’s children would inherit it. You buy the property!”",sentence
t4t,"Ngaceku ineh kareb lun ineh nepebala ni Boas, ""Do' iko melih ineh, ""Idi ieh nengelengu kasutneh, idi nemaré ineh ni Boas.","So that close relative said to Boaz, “You buy the field yourself!” And he took off one of his sandals and gave it to Boaz.",sentence
t4t,"Idi kebala Boas inan amung lun rayeh idi lun mula' ineh, ""Idi bang aco sini amung muyuh mangun ku lun luk nekali' ratnan ui pangeh nengalap rat ni Naomi amung-amung luk Elimalek kuan, idi amung luk Kilion idi Malun kuan.","Then Boaz said to the elders and all the other people who were there, “Today you have all seen that I have bought from Naomi all the property that belonged to her dead husband Elimelech and his dead sons Mahlon and Chilion.",sentence
t4t,"Idi kareb ineh amung lun decur nepebala ni Naomi, ""Ngubur Tuhan! Ieh pangeh nemaré aceh mupun kuanmu aco sini, luk miak ngasa' namu. Merapet anak ini mebala bang bawang Israil.","The women of Bethlehem said to Naomi, “Praise Yahweh! Now he has given LIT you a grandson who will be the one who will have the responsibility to take care of you. We hope that he will become famous MTY throughout Israel.",sentence
t4t,"Idi amung decur luk bang bawang ineh nenganau' ngadan anak ineh Obed, kebaladeh, ""Anak ini tinganak kuan Naomi."" Idi ieh mangun ku taman Isai luk taman Daud.","The women who were living near her said, “It is as though Naomi now has a son!” And they named him Obed. Later, Obed became the father of Jesse, and later Jesse became the father of King David.",sentence
t4t,"Idi kebala awanneh Elkana, ""O Hanna, ngudeh iko nangi'? Anun punmu na kuman? Anun luk inanmu dat niat? Naké ui ini meluun do' ratnan pulu' anak deléi?”","Then Elkanah would say to her, “Hannah, ◄why are you crying?/please quit crying!► RHQ ◄Why are you not eating?/Please eat something!► RHQ Why are you so upset/sad? You have me; is that not more important to you than if you had ten sons? (OR, I love you more than your sons would love you, even if you had ten sons.)”",sentence
t4t,"Idi kebala Eli neneh, ""Do' ugka' ngirup. Buro pad abukmu ugka'.”","He said to her, “How long will you continue to get drunk RHQ? ◄Throw away your wine/Quit drinking wine►!”",sentence
